path,ext,bytes,loc,hand_written,fully_read,review_status,notes
mypy.ini,.ini,432,,NO,N/A,BINARY_OR_NON_SOURCE,
prompt_templates.py,.py,20072,376,YES,YES,COMPLETE,
pytest.ini,.ini,311,,NO,N/A,BINARY_OR_NON_SOURCE,
requirements-dev.txt,.txt,239,,NO,N/A,BINARY_OR_NON_SOURCE,
requirements.txt,.txt,1625,,NO,N/A,BINARY_OR_NON_SOURCE,
ruff.toml,.toml,420,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/audit_meta_app_a_scopes.py,.py,9613,203,YES,YES,COMPLETE,
scripts/audit_meta_bindings_readonly.py,.py,4587,114,YES,YES,COMPLETE,
scripts/backfill_live_chat_index.py,.py,8043,222,YES,YES,COMPLETE,
scripts/check_copilot_v2_manifest.py,.py,2405,56,YES,YES,COMPLETE,
scripts/check_source_line_limit.mjs,.mjs,1620,59,YES,YES,COMPLETE,
scripts/cm_prepare_remove_linas_bridge.py,.py,2943,74,YES,YES,COMPLETE,
scripts/cm_publish_tenant.py,.py,1693,44,YES,YES,COMPLETE,
scripts/manage_meta_page_subscription.py,.py,9627,253,YES,YES,COMPLETE,
scripts/meta_webhook_contract.py,.py,3223,74,YES,YES,COMPLETE,added_at_freeze_parity
scripts/npm_audit_gate.mjs,.mjs,6320,186,YES,YES,COMPLETE,
scripts/prod_apply_copilot_v2_flags.sh,.sh,3881,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_dashboard_auth.sh,.sh,5041,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_instagram_login_secrets.sh,.sh,5011,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_meta_app_a_login_config.sh,.sh,5431,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_meta_multi_app.sh,.sh,9169,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_meta_social_secrets.sh,.sh,9641,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_model_routing_policy.sh,.sh,2038,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_openai_api_key.sh,.sh,4164,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_apply_whatsapp_cloud_phase1_flags.sh,.sh,1888,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_apply_flags.sh,.sh,3002,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_backup.sh,.sh,3754,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_bridge_readiness.sh,.sh,1717,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_corpus_inventory.sh,.sh,10544,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_cutover.sh,.sh,2824,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_generic_tenant_proof.sh,.sh,6535,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_import_prices.sh,.sh,4326,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_linas_content_audit.sh,.sh,13755,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_migrate_and_validate.sh,.sh,6981,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_preserve_durable_flags.sh,.sh,1995,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_price_line_shape_probe.sh,.sh,2982,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_price_source_ledger.sh,.sh,8742,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_publish.sh,.sh,3736,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_publish_faq_only.sh,.sh,1870,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_repair_linas_prices_publish.sh,.sh,10136,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_rollback.sh,.sh,772,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_rollback_version.sh,.sh,2349,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_runtime_proof.sh,.sh,9119,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_set_linas_bridge_flag.sh,.sh,1725,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_sot_audit.sh,.sh,978,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cm_verify_durable_bridge.sh,.sh,2867,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_cutover_meta_social.sh,.sh,4649,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_meta_comment_runtime_probe.py,.py,4366,111,YES,YES,COMPLETE,
scripts/prod_meta_dm_live_watch.sh,.sh,1774,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_preflight_readonly.sh,.sh,11817,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_restore_meta_social_rollback.sh,.sh,5265,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_rollback_meta_social.sh,.sh,2117,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_set_meta_verify_token.sh,.sh,6963,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_snapshot_meta_social_rollback.sh,.sh,3352,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_upsert_model_routing_env.py,.py,1476,47,YES,YES,COMPLETE,
scripts/prod_verify_canonical_social_ai.sh,.sh,5149,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_verify_webhook_challenge.sh,.sh,4357,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_whatsapp_cloud_migrate.sh,.sh,1663,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/prod_whatsapp_cloud_phase1_ops.sh,.sh,1325,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/provision_dashboard_admin.py,.py,3217,107,YES,YES,COMPLETE,
scripts/reconcile_meta_app_webhooks.py,.py,8792,218,YES,YES,COMPLETE,
scripts/reconcile_meta_comment_webhooks.py,.py,9494,230,YES,YES,COMPLETE,
scripts/run_queue_worker.py,.py,827,34,YES,YES,COMPLETE,
scripts/scan_mobile_bundle_secrets.mjs,.mjs,1568,53,YES,YES,COMPLETE,
scripts/scan_tracked_secrets.sh,.sh,1439,,NO,N/A,BINARY_OR_NON_SOURCE,
scripts/seed_meta_app_a_registry.py,.py,4517,123,YES,YES,COMPLETE,
scripts/validate_meta_social_token.py,.py,15707,384,YES,YES,COMPLETE,
services/__init__.py,.py,96,2,YES,YES,COMPLETE,
services/admin_provisioning_service.py,.py,5852,202,YES,YES,COMPLETE,
services/ai_limits_enforcement.py,.py,3790,108,YES,YES,COMPLETE,
services/ai_limits_source.py,.py,2386,65,YES,YES,COMPLETE,
services/ai_usage_limits.py,.py,15676,420,YES,YES,COMPLETE,
services/analytics_events.py,.py,3289,95,YES,YES,COMPLETE,
services/analytics_events_aggregate.py,.py,21582,467,YES,YES,COMPLETE,
services/analytics_events_conversation.py,.py,15282,352,YES,YES,COMPLETE,
services/analytics_events_format.py,.py,21577,464,YES,YES,COMPLETE,
services/analytics_events_log.py,.py,10420,303,YES,YES,COMPLETE,
services/analytics_manager.py,.py,557,24,YES,YES,COMPLETE,
services/analytics_service.py,.py,8126,222,YES,YES,COMPLETE,
services/api_integrations.py,.py,1960,70,YES,YES,COMPLETE,
services/api_integrations_booking.py,.py,14196,397,YES,YES,COMPLETE,
services/api_integrations_catalog.py,.py,13359,379,YES,YES,COMPLETE,
services/api_integrations_customers.py,.py,16284,316,YES,YES,COMPLETE,
services/api_integrations_edit.py,.py,8229,234,YES,YES,COMPLETE,
services/api_integrations_http.py,.py,11657,294,YES,YES,COMPLETE,
services/api_integrations_reminders.py,.py,13658,368,YES,YES,COMPLETE,
services/api_integrations_status.py,.py,13610,374,YES,YES,COMPLETE,
services/appointment_scheduler.py,.py,13789,313,YES,YES,COMPLETE,
services/appointment_scheduler_followups.py,.py,13879,330,YES,YES,COMPLETE,
services/appointment_scheduler_missed.py,.py,12061,278,YES,YES,COMPLETE,
services/appointment_scheduler_parse.py,.py,801,27,YES,YES,COMPLETE,
services/auth_email_tokens.py,.py,6221,176,YES,YES,COMPLETE,
services/auth_rate_limits.py,.py,6778,193,YES,YES,COMPLETE,
services/booking/__init__.py,.py,397,12,YES,YES,COMPLETE,
services/booking/booking_fsm.py,.py,13644,305,YES,YES,COMPLETE,
services/booking/booking_fsm_detect.py,.py,11388,328,YES,YES,COMPLETE,
services/booking/booking_fsm_merge.py,.py,14599,393,YES,YES,COMPLETE,
services/booking/constants.py,.py,1429,42,YES,YES,COMPLETE,
services/booking/intent_pipeline.py,.py,15622,389,YES,YES,COMPLETE,
services/booking/intent_pipeline_crm.py,.py,9264,268,YES,YES,COMPLETE,
services/booking/intent_pipeline_helpers.py,.py,13503,369,YES,YES,COMPLETE,
services/booking/intent_pipeline_resolve.py,.py,10388,277,YES,YES,COMPLETE,
services/booking/resolver.py,.py,12736,399,YES,YES,COMPLETE,
services/booking/schemas.py,.py,2599,83,YES,YES,COMPLETE,
services/booking_service_mapping.py,.py,3317,111,YES,YES,COMPLETE,
services/channel_capability_state.py,.py,18953,450,YES,YES,COMPLETE,
services/channel_capability_toggles.py,.py,17878,438,YES,YES,COMPLETE,
services/chat_response_runtime.py,.py,6829,142,YES,YES,COMPLETE,
services/chat_response_runtime_common.py,.py,8348,228,YES,YES,COMPLETE,
services/chat_response_runtime_finish.py,.py,20107,388,YES,YES,COMPLETE,
services/chat_response_runtime_gpt.py,.py,3824,83,YES,YES,COMPLETE,
services/chat_response_runtime_post.py,.py,17068,331,YES,YES,COMPLETE,
services/chat_response_runtime_prepare.py,.py,19119,333,YES,YES,COMPLETE,
services/chat_response_runtime_prompt.py,.py,21208,330,YES,YES,COMPLETE,
services/chat_response_runtime_tool_create_name.py,.py,13502,280,YES,YES,COMPLETE,
services/chat_response_runtime_tool_create_payload.py,.py,17437,302,YES,YES,COMPLETE,
services/chat_response_runtime_tool_execute.py,.py,19217,367,YES,YES,COMPLETE,
services/chat_response_runtime_tool_helpers.py,.py,14323,294,YES,YES,COMPLETE,
services/chat_response_runtime_tool_loop.py,.py,18561,391,YES,YES,COMPLETE,
services/chat_response_runtime_tool_submit.py,.py,12143,257,YES,YES,COMPLETE,
services/chat_response_runtime_tool_update.py,.py,11944,230,YES,YES,COMPLETE,
services/chat_response_service.py,.py,494,13,YES,YES,COMPLETE,
services/chat_response_service_appointments.py,.py,16997,379,YES,YES,COMPLETE,
services/chat_response_service_booking_args.py,.py,16938,403,YES,YES,COMPLETE,
services/chat_response_service_booking_name.py,.py,15733,377,YES,YES,COMPLETE,
services/chat_response_service_booking_resolve.py,.py,13430,318,YES,YES,COMPLETE,
services/chat_response_service_constants.py,.py,4794,207,YES,YES,COMPLETE,
services/chat_response_service_gpt_parse.py,.py,10158,304,YES,YES,COMPLETE,
services/chat_response_service_pause.py,.py,12433,339,YES,YES,COMPLETE,
services/chat_response_service_pricing.py,.py,16622,384,YES,YES,COMPLETE,
services/chat_response_service_profile.py,.py,14037,346,YES,YES,COMPLETE,
services/chatted_no_crm_lead_campaign_service.py,.py,14831,382,YES,YES,COMPLETE,
services/clinic_holidays_service.py,.py,4516,93,YES,YES,COMPLETE,
services/cm/__init__.py,.py,163,7,YES,YES,COMPLETE,
services/cm/actions.py,.py,5214,135,YES,YES,COMPLETE,
services/cm/answer_generation.py,.py,9603,233,YES,YES,COMPLETE,
services/cm/answer_packet.py,.py,2185,54,YES,YES,COMPLETE,
services/cm/article_media.py,.py,5470,167,YES,YES,COMPLETE,
services/cm/atomic_io.py,.py,3431,114,YES,YES,COMPLETE,
services/cm/bulk_fill.py,.py,6676,193,YES,YES,COMPLETE,
services/cm/capability_gates.py,.py,1328,37,YES,YES,COMPLETE,
services/cm/comment_rules.py,.py,4824,158,YES,YES,COMPLETE,
services/cm/conflict_validation.py,.py,12559,344,YES,YES,COMPLETE,
services/cm/constants.py,.py,6019,177,YES,YES,COMPLETE,
services/cm/cutover.py,.py,4589,114,YES,YES,COMPLETE,
services/cm/durable_flags.py,.py,6842,201,YES,YES,COMPLETE,
services/cm/embeddings.py,.py,6680,167,YES,YES,COMPLETE,
services/cm/faq_integration.py,.py,8135,208,YES,YES,COMPLETE,
services/cm/faq_integration_helpers.py,.py,3263,86,YES,YES,COMPLETE,
services/cm/faq_integration_ops.py,.py,11184,278,YES,YES,COMPLETE,
services/cm/fill_plan.py,.py,8342,196,YES,YES,COMPLETE,
services/cm/language_policy.py,.py,5441,144,YES,YES,COMPLETE,
services/cm/migration.py,.py,15900,401,YES,YES,COMPLETE,
services/cm/notes_validation.py,.py,3171,87,YES,YES,COMPLETE,
services/cm/off_days.py,.py,4206,117,YES,YES,COMPLETE,
services/cm/paths.py,.py,1650,56,YES,YES,COMPLETE,
services/cm/preview_packet.py,.py,3181,95,YES,YES,COMPLETE,
services/cm/pricing/__init__.py,.py,1237,55,YES,YES,COMPLETE,
services/cm/pricing/audit.py,.py,1879,55,YES,YES,COMPLETE,
services/cm/pricing/catalog_resolve.py,.py,2363,77,YES,YES,COMPLETE,
services/cm/pricing/engine.py,.py,14802,430,YES,YES,COMPLETE,
services/cm/pricing/migration.py,.py,10016,282,YES,YES,COMPLETE,
services/cm/pricing/migration_extract.py,.py,15746,419,YES,YES,COMPLETE,
services/cm/pricing/money.py,.py,1438,44,YES,YES,COMPLETE,
services/cm/pricing/schemas.py,.py,11856,369,YES,YES,COMPLETE,
services/cm/pricing/section.py,.py,4626,114,YES,YES,COMPLETE,
services/cm/pricing/validation.py,.py,8077,205,YES,YES,COMPLETE,
services/cm/prod_migration.py,.py,16598,425,YES,YES,COMPLETE,
services/cm/prod_migration_stage.py,.py,6047,164,YES,YES,COMPLETE,
services/cm/progress.py,.py,4500,103,YES,YES,COMPLETE,
services/cm/progress_quality.py,.py,9244,222,YES,YES,COMPLETE,
services/cm/publish.py,.py,10800,274,YES,YES,COMPLETE,
services/cm/publish_gate.py,.py,941,29,YES,YES,COMPLETE,
services/cm/quality_audit.py,.py,14365,389,YES,YES,COMPLETE,
services/cm/query_interpreter.py,.py,6711,171,YES,YES,COMPLETE,
services/cm/redistribution.py,.py,21001,469,YES,YES,COMPLETE,
services/cm/response_validator.py,.py,4619,124,YES,YES,COMPLETE,
services/cm/runtime_pipeline.py,.py,17273,371,YES,YES,COMPLETE,
services/cm/schemas.py,.py,10868,354,YES,YES,COMPLETE,
services/cm/schemas_content.py,.py,9206,286,YES,YES,COMPLETE,
services/cm/scrub_restore.py,.py,6841,169,YES,YES,COMPLETE,
services/cm/section_classifier.py,.py,14976,459,YES,YES,COMPLETE,
services/cm/section_guide.py,.py,9282,199,YES,YES,COMPLETE,
services/cm/semantic_index.py,.py,8507,239,YES,YES,COMPLETE,
services/cm/setup_chat.py,.py,16843,417,YES,YES,COMPLETE,
services/cm/shadow_eval.py,.py,4818,142,YES,YES,COMPLETE,
services/cm/sot_audit.py,.py,5989,168,YES,YES,COMPLETE,
services/cm/source_inventory.py,.py,10619,240,YES,YES,COMPLETE,
services/cm/storage.py,.py,9039,279,YES,YES,COMPLETE,
services/cm/structured_resolver.py,.py,10702,280,YES,YES,COMPLETE,
services/cm/tenant_resolve.py,.py,2243,71,YES,YES,COMPLETE,
services/cm/validation.py,.py,4786,137,YES,YES,COMPLETE,
services/cm/version_store.py,.py,4293,113,YES,YES,COMPLETE,
services/compliance_page_content.py,.py,24053,440,YES,YES,COMPLETE,
services/content_files_service.py,.py,9934,295,YES,YES,COMPLETE,
services/conversation_feedback_service.py,.py,15274,359,YES,YES,COMPLETE,
services/conversation_router.py,.py,8341,246,YES,YES,COMPLETE,
services/conversation_router_patterns.py,.py,7921,281,YES,YES,COMPLETE,
services/creative_studio_service.py,.py,3492,101,YES,YES,COMPLETE,
services/credit_ledger_service.py,.py,8575,225,YES,YES,COMPLETE,
services/customer_identity_service.py,.py,3811,94,YES,YES,COMPLETE,
services/customer_reply_v2/__init__.py,.py,564,17,YES,YES,COMPLETE,
services/customer_reply_v2/answer_luna.py,.py,14181,338,YES,YES,COMPLETE,
services/customer_reply_v2/comment_context_builder.py,.py,14310,368,YES,YES,COMPLETE,
services/customer_reply_v2/comment_runtime.py,.py,13138,314,YES,YES,COMPLETE,
services/customer_reply_v2/conversation_window.py,.py,5124,137,YES,YES,COMPLETE,
services/customer_reply_v2/customer_facts.py,.py,7321,184,YES,YES,COMPLETE,
services/customer_reply_v2/faq_fast_path.py,.py,3472,101,YES,YES,COMPLETE,
services/customer_reply_v2/flags.py,.py,3234,89,YES,YES,COMPLETE,
services/customer_reply_v2/manifest.py,.py,6454,160,YES,YES,COMPLETE,
services/customer_reply_v2/media_context.py,.py,6717,184,YES,YES,COMPLETE,
services/customer_reply_v2/models.py,.py,5336,176,YES,YES,COMPLETE,
services/customer_reply_v2/observability.py,.py,2174,63,YES,YES,COMPLETE,
services/customer_reply_v2/orchestrator.py,.py,16481,398,YES,YES,COMPLETE,
services/customer_reply_v2/policy.py,.py,2849,70,YES,YES,COMPLETE,
services/customer_reply_v2/retrieval_luna.py,.py,12607,307,YES,YES,COMPLETE,
services/customer_reply_v2/retrieval_tools.py,.py,14432,353,YES,YES,COMPLETE,
services/customer_response_trace.py,.py,9602,240,YES,YES,COMPLETE,
services/daily_template_dispatcher.py,.py,10086,268,YES,YES,COMPLETE,
services/daily_template_dispatcher_helpers.py,.py,1192,45,YES,YES,COMPLETE,
services/daily_template_dispatcher_jobs.py,.py,16689,406,YES,YES,COMPLETE,
services/dashboard_session_service.py,.py,12477,347,YES,YES,COMPLETE,
services/durable_event_claim.py,.py,7430,244,YES,YES,COMPLETE,
services/dynamic_messages_service.py,.py,9512,190,YES,YES,COMPLETE,
services/dynamic_retrieval_service.py,.py,18035,425,YES,YES,COMPLETE,
services/entitlements_service.py,.py,9246,247,YES,YES,COMPLETE,
services/faq_cm_invalidation.py,.py,5869,169,YES,YES,COMPLETE,
services/faq_entitlements.py,.py,3250,91,YES,YES,COMPLETE,
services/faq_metrics.py,.py,4154,122,YES,YES,COMPLETE,
services/faq_safe_match.py,.py,5662,175,YES,YES,COMPLETE,
services/gender_recognition_service.py,.py,3151,58,YES,YES,COMPLETE,
services/guest_ai_service.py,.py,9658,229,YES,YES,COMPLETE,
services/guest_chat_limits.py,.py,1769,66,YES,YES,COMPLETE,
services/guest_chat_store.py,.py,4497,140,YES,YES,COMPLETE,
services/human_takeover_notification_service.py,.py,11096,286,YES,YES,COMPLETE,
services/integration_capabilities.py,.py,12226,296,YES,YES,COMPLETE,
services/interaction_flow_logger.py,.py,18487,450,YES,YES,COMPLETE,
services/job_queue.py,.py,5110,147,YES,YES,COMPLETE,
services/language_detection_service.py,.py,10200,283,YES,YES,COMPLETE,
services/live_chat_contracts.py,.py,9114,240,YES,YES,COMPLETE,
services/live_chat_service.py,.py,5764,115,YES,YES,COMPLETE,
services/live_chat_service_common.py,.py,4967,137,YES,YES,COMPLETE,
services/live_chat_service_details.py,.py,17496,421,YES,YES,COMPLETE,
services/live_chat_service_history.py,.py,9258,240,YES,YES,COMPLETE,
services/live_chat_service_history_api.py,.py,19497,465,YES,YES,COMPLETE,
services/live_chat_service_index.py,.py,15574,370,YES,YES,COMPLETE,
services/live_chat_service_lifecycle.py,.py,17215,398,YES,YES,COMPLETE,
services/live_chat_service_operator.py,.py,14823,306,YES,YES,COMPLETE,
services/live_chat_service_phone.py,.py,13625,323,YES,YES,COMPLETE,
services/live_chat_service_rebuild.py,.py,13002,306,YES,YES,COMPLETE,
services/live_chat_service_templates.py,.py,9011,231,YES,YES,COMPLETE,
services/live_chat_service_unified.py,.py,19323,435,YES,YES,COMPLETE,
services/live_chat_sse_broadcaster.py,.py,4289,126,YES,YES,COMPLETE,
services/llm_core_service.py,.py,4882,146,YES,YES,COMPLETE,
services/local_qa_service.py,.py,10900,276,YES,YES,COMPLETE,
services/local_qa_service_match.py,.py,12289,313,YES,YES,COMPLETE,
services/mail_service.py,.py,3836,99,YES,YES,COMPLETE,
services/media_service.py,.py,4666,171,YES,YES,COMPLETE,
services/membership/__init__.py,.py,1031,41,YES,YES,COMPLETE,
services/membership/comment_gate.py,.py,1297,30,YES,YES,COMPLETE,
services/membership/plan_catalog.py,.py,6000,166,YES,YES,COMPLETE,
services/membership/seats.py,.py,1276,46,YES,YES,COMPLETE,
services/membership/units.py,.py,3816,113,YES,YES,COMPLETE,
services/message_buffer.py,.py,4223,129,YES,YES,COMPLETE,
services/message_logs_service.py,.py,8781,258,YES,YES,COMPLETE,
services/message_preview_service.py,.py,9076,237,YES,YES,COMPLETE,
services/message_preview_service_queue.py,.py,9711,244,YES,YES,COMPLETE,
services/message_preview_service_settings.py,.py,11127,265,YES,YES,COMPLETE,
services/meta_app_registry.py,.py,7595,211,YES,YES,COMPLETE,
services/meta_app_registry_bindings.py,.py,16273,384,YES,YES,COMPLETE,
services/meta_app_registry_common.py,.py,14672,409,YES,YES,COMPLETE,
services/meta_app_registry_lifecycle.py,.py,13333,305,YES,YES,COMPLETE,
services/meta_app_registry_oauth.py,.py,13425,288,YES,YES,COMPLETE,
services/meta_comment_events.py,.py,12892,325,YES,YES,COMPLETE,
services/meta_comment_private_reply.py,.py,2519,81,YES,YES,COMPLETE,
services/meta_comment_replies.py,.py,16849,431,YES,YES,COMPLETE,
services/meta_comment_reply_settings.py,.py,5379,170,YES,YES,COMPLETE,
services/meta_comment_webhooks.py,.py,4832,133,YES,YES,COMPLETE,
services/meta_cross_flow_dedup.py,.py,808,20,YES,YES,COMPLETE,
services/meta_data_deletion.py,.py,13215,353,YES,YES,COMPLETE,
services/meta_graph_routing.py,.py,4144,108,YES,YES,COMPLETE,
services/meta_instagram_login_capabilities.py,.py,7026,190,YES,YES,COMPLETE,
services/meta_instagram_login_config.py,.py,5560,153,YES,YES,COMPLETE,
services/meta_instagram_login_lifecycle.py,.py,6428,163,YES,YES,COMPLETE,
services/meta_instagram_login_oauth.py,.py,12860,342,YES,YES,COMPLETE,
services/meta_instagram_login_subscription.py,.py,7424,195,YES,YES,COMPLETE,
services/meta_instagram_login_subscription_recovery.py,.py,2307,65,YES,YES,COMPLETE,
services/meta_instagram_login_tokens.py,.py,5818,126,YES,YES,COMPLETE,
services/meta_messaging.py,.py,17953,461,YES,YES,COMPLETE,
services/meta_multi_app_router.py,.py,6412,155,YES,YES,COMPLETE,
services/meta_oauth.py,.py,15907,404,YES,YES,COMPLETE,
services/meta_oauth_graph.py,.py,8757,238,YES,YES,COMPLETE,
services/meta_oauth_return.py,.py,7040,209,YES,YES,COMPLETE,
services/meta_social_caption.py,.py,3201,78,YES,YES,COMPLETE,
services/meta_social_media_store.py,.py,4091,119,YES,YES,COMPLETE,
services/meta_social_post_confirm.py,.py,5014,135,YES,YES,COMPLETE,
services/meta_social_publish.py,.py,9506,245,YES,YES,COMPLETE,
services/missed_paused_campaign_service.py,.py,18582,475,YES,YES,COMPLETE,
services/mobile_refresh_token_service.py,.py,4870,147,YES,YES,COMPLETE,
services/model_policy.py,.py,17616,493,YES,YES,COMPLETE,
services/model_pricing.py,.py,1717,41,YES,YES,COMPLETE,
services/moderation_service.py,.py,14969,429,YES,YES,COMPLETE,
services/montymobile_template_service.py,.py,13366,298,YES,YES,COMPLETE,
services/montymobile_template_service_payload.py,.py,13206,283,YES,YES,COMPLETE,
services/openai_usage_service.py,.py,6937,192,YES,YES,COMPLETE,
services/outbound_text_firestore_dedupe.py,.py,3803,116,YES,YES,COMPLETE,
services/outbound_turn_idempotency.py,.py,4902,129,YES,YES,COMPLETE,
services/owner_ai_account_state.py,.py,5302,143,YES,YES,COMPLETE,
services/owner_ai_cm_approval.py,.py,13358,379,YES,YES,COMPLETE,
services/owner_ai_context.py,.py,7116,152,YES,YES,COMPLETE,
services/owner_ai_diagnosis.py,.py,11866,320,YES,YES,COMPLETE,
services/owner_ai_greeting.py,.py,4697,108,YES,YES,COMPLETE,
services/owner_ai_model_router.py,.py,5537,185,YES,YES,COMPLETE,
services/owner_ai_natural_reply.py,.py,3613,91,YES,YES,COMPLETE,
services/owner_ai_onboarding.py,.py,5239,136,YES,YES,COMPLETE,
services/owner_ai_orchestrator.py,.py,20674,476,YES,YES,COMPLETE,
services/owner_ai_profile.py,.py,7778,236,YES,YES,COMPLETE,
services/owner_ai_tools.py,.py,12342,324,YES,YES,COMPLETE,
services/owner_ai_tools_base.py,.py,1051,43,YES,YES,COMPLETE,
services/owner_ai_tools_cm_bulk.py,.py,8666,229,YES,YES,COMPLETE,
services/owner_ai_tools_cm_content.py,.py,12816,360,YES,YES,COMPLETE,
services/owner_ai_tools_cm_delete.py,.py,11378,323,YES,YES,COMPLETE,
services/owner_ai_tools_cm_guide.py,.py,6893,169,YES,YES,COMPLETE,
services/owner_ai_tools_cm_upsert.py,.py,9391,304,YES,YES,COMPLETE,
services/owner_ai_tools_creative.py,.py,8293,257,YES,YES,COMPLETE,
services/owner_ai_tools_diagnosis.py,.py,3818,121,YES,YES,COMPLETE,
services/owner_ai_tools_faq.py,.py,7838,235,YES,YES,COMPLETE,
services/owner_ai_tools_read.py,.py,8957,231,YES,YES,COMPLETE,
services/owner_ai_tools_write.py,.py,6926,194,YES,YES,COMPLETE,
services/owner_alert_service.py,.py,8547,226,YES,YES,COMPLETE,
services/owner_alert_store.py,.py,5371,153,YES,YES,COMPLETE,
services/owner_chat_store.py,.py,9368,267,YES,YES,COMPLETE,
services/owner_copilot_v2/__init__.py,.py,341,11,YES,YES,COMPLETE,
services/owner_copilot_v2/assent.py,.py,4811,132,YES,YES,COMPLETE,
services/owner_copilot_v2/attachments.py,.py,4262,132,YES,YES,COMPLETE,
services/owner_copilot_v2/brain.py,.py,16706,397,YES,YES,COMPLETE,
services/owner_copilot_v2/brain_support.py,.py,12997,223,YES,YES,COMPLETE,
services/owner_copilot_v2/cards.py,.py,7661,218,YES,YES,COMPLETE,
services/owner_copilot_v2/choices.py,.py,3919,112,YES,YES,COMPLETE,
services/owner_copilot_v2/cm_approve_continue.py,.py,3310,91,YES,YES,COMPLETE,
services/owner_copilot_v2/confirm_path.py,.py,7379,187,YES,YES,COMPLETE,
services/owner_copilot_v2/creative_policy.py,.py,2247,72,YES,YES,COMPLETE,
services/owner_copilot_v2/diagnosis_health.py,.py,3088,88,YES,YES,COMPLETE,
services/owner_copilot_v2/flags.py,.py,3574,102,YES,YES,COMPLETE,
services/owner_copilot_v2/memory.py,.py,2180,63,YES,YES,COMPLETE,
services/owner_copilot_v2/models.py,.py,2483,96,YES,YES,COMPLETE,
services/owner_copilot_v2/proposal_revise.py,.py,1358,47,YES,YES,COMPLETE,
services/owner_copilot_v2/provider.py,.py,7724,225,YES,YES,COMPLETE,
services/owner_copilot_v2/setup_flow.py,.py,3486,97,YES,YES,COMPLETE,
services/owner_copilot_v2/stream_protocol.py,.py,514,20,YES,YES,COMPLETE,
services/owner_copilot_v2/tool_dispatch.py,.py,4929,158,YES,YES,COMPLETE,
services/owner_copilot_v2/tool_schemas.py,.py,7100,194,YES,YES,COMPLETE,
services/owner_copilot_v2/tool_schemas_cm.py,.py,13531,318,YES,YES,COMPLETE,
services/owner_copilot_v2/vision_import.py,.py,6545,179,YES,YES,COMPLETE,
services/owner_push_token_store.py,.py,2833,86,YES,YES,COMPLETE,
services/photo_analysis_service.py,.py,19770,283,YES,YES,COMPLETE,
services/plan_economics.py,.py,8680,235,YES,YES,COMPLETE,
services/platform_owner_service.py,.py,5147,142,YES,YES,COMPLETE,
services/post_session_feedback_rating_service.py,.py,3602,95,YES,YES,COMPLETE,
